"Salary_Cap_Perc","pts","bird_rights","maximum_contract","age","gs","drb","three_p_pct","pf","mp","rookie_contract","super_max_contract","pos_C","pos_PF","fta","fga","US_Player","pos_PG","ast","ast_pct","trb_pct","stl","stl_pct","ft_pct","three_pa","tov_pct","usg_pct"
0.038687703,7,0,0,22,5,1.6,0.298,1.9,20.6,1,0,0,0,1.7,6.5,1,1,2,14.7,5.5,0.6,1.6,0.675,1.7,10.5,17.9
0.044285714,8.9,0,0,23,7,1.6,0.335,2,21.9,0,0,0,0,1.7,7.7,1,0,1.5,10.6,4.8,0.7,1.6,0.681,2.8,9.7,19.4
0.116843525,12,1,0,24,29,1.9,0.371,2.5,27.8,0,0,0,0,2.6,9.9,1,0,2.8,15,4.4,0.6,1.2,0.691,4,12.4,20.3
0.117798349,8.1,1,0,26,15,1.8,0.318,2.7,26.7,0,0,0,0,1.3,7.5,1,0,2.2,11.5,4.4,0.6,1.1,0.526,4.3,10,14.5
0.019922283,8.8,0,0,27,4,2.2,0.356,1.9,23.4,0,0,0,0,1.6,7.4,1,0,1.7,10,5.8,0.7,1.4,0.703,4,8.3,15.6
0.114025387,13.9,1,0,24,77,2.5,0.352,2.3,31.5,0,0,0,0,1.3,13.1,1,0,1.8,8.9,5.4,1.1,1.7,0.79,4.6,9.4,21
0.110433386,15.2,1,0,25,72,2.3,0.361,2.2,33.4,0,0,0,0,1.6,13.4,1,0,2.1,9.8,4.6,1.5,2.2,0.78,5.4,9.2,19.8
0.087841507,16.3,1,0,26,55,4.9,0.39,2.6,33.4,0,0,0,0,1.7,14.1,1,0,2.2,11,10.1,1.2,1.8,0.731,5,9.7,21.9
0.088896178,14.3,0,0,27,46,2,0.369,2,31.2,0,0,0,0,1.8,13.6,1,0,2,10.4,4.5,1.1,1.8,0.768,4.4,13.3,23.5
0.117798349,9.9,1,0,28,63,2.1,0.351,2.7,30.2,0,0,0,0,0.8,9.7,1,0,2.4,11.8,4.9,0.7,1,0.86,3.9,12.4,16.2
0.000546498,2.8,0,0,24,0,0.3,0.25,1.5,11.8,0,0,0,0,0,2.3,0,0,0,0,1.1,0.3,1,0,1,0,8.5
0.000930038,3.3,0,0,23,0,0.9,0.429,0.6,7,0,0,0,0,0.3,2.6,1,0,0,0,8.6,0.3,1.9,1,1,9.6,17.4
0.025131543,6.9,0,0,20,19,3.8,0,2,19.8,1,0,1,0,2.6,4.9,1,0,1.5,11,15.6,0.5,1.2,0.721,0.1,13.6,15.9
0.029016089,8.9,0,0,21,28,5.3,0.2,2.5,23.3,1,0,1,0,2.8,5.9,1,0,2.2,14.2,16.6,0.9,1.8,0.735,0.2,17.1,15.8
0.031648158,15.9,0,0,22,72,7.8,0.143,2.5,33.6,1,0,0,1,5.3,11,1,0,5.1,24.2,17,1.1,1.7,0.691,0.2,17.6,21.2
0.071354951,6.2,0,0,31,0,1,0.361,1.1,14.1,0,0,0,0,1.2,5.3,0,0,0.9,10.3,4.5,0.3,0.9,0.836,1.7,14.5,21.8
0.045094286,7.8,0,0,22,53,1.7,0.362,2.1,21.2,1,0,0,0,1.5,6.7,1,0,1.2,7.9,5.6,0.8,1.7,0.718,2.7,16.5,17.6
0.0425829,8.1,0,0,23,26,1.8,0.382,1.8,19.3,1,0,0,0,1.5,6.9,1,0,0.8,6.9,6.3,0.5,1.2,0.753,2.8,11.9,20.1
0.018587081,10.1,0,0,26,23,1.9,0.4,2.2,22.8,0,0,0,0,0.9,7.7,1,0,0.8,5.2,5.1,0.6,1.3,0.746,6.4,8,16
0.063164653,16.9,0,0,22,79,6.6,0,2.6,34.2,1,0,0,0,5.4,12.2,0,1,7.7,34.2,13.7,1.4,2,0.6,0.1,19.3,22.1
0.032934274,7.7,0,0,32,12,1.6,0.268,1.1,18.9,0,0,0,0,1.3,6.4,0,1,2.8,24,5.5,0.6,1.6,0.853,1.2,13.9,19.6
0.031006643,4.7,0,0,33,5,1.5,0.341,1.2,16.1,0,0,0,0,0.5,4.5,0,1,2.6,24.9,5.8,0.3,1,0.9,1,20.4,16.7
0.016481937,5.8,0,0,34,0,1.3,0.344,0.7,14.4,0,0,0,0,0.9,5.1,0,1,3.4,35.4,5.6,0.3,1.2,0.941,0.8,14.5,19.6
0.061419139,4.8,0,0,22,21,3.9,0,2.2,19.4,1,0,1,0,2.7,2.9,0,0,0.3,2,18,0.3,0.7,0.583,0,16.5,11.6
0.042857143,5.5,0,0,23,22,5.8,0,2.7,22,0,0,1,0,2.8,3.5,0,0,0.4,2.4,20.8,0.2,0.5,0.628,0,15.5,11.5
0.180576357,6,0,0,24,27,5.1,0,2.5,22.1,0,0,1,0,2.9,4.2,0,0,0.9,6,17.2,0.3,0.7,0.534,0,17.7,13.2
0.171556013,5.7,0,0,25,25,4,0,1.9,18.2,0,0,1,0,1.9,4.3,0,0,0.8,6.5,17.2,0.3,0.7,0.65,0,16.6,14.9
0.166880994,4.4,0,0,26,32,3.1,0,1.9,14.5,0,0,1,0,1.7,2.9,0,0,0.6,5.9,17,0.2,0.7,0.637,0,14.8,12.7
0.15576324,7.4,0,0,27,29,3.5,0,2.2,19.4,0,0,1,0,2.8,5.2,0,0,0.9,7.8,16.3,0.2,0.5,0.603,0,12.2,16.8
0.280260239,21.9,1,1,25,67,5.7,0.4,2.9,35.2,0,0,0,1,6.4,17.1,1,0,5.3,26.2,12.1,0.9,1.4,0.728,0.4,10.2,28.4
0.270110357,21.4,1,1,26,35,6.9,0.333,2.7,33.4,0,0,0,1,5.5,17.2,1,0,4.9,27.2,13.7,0.8,1.2,0.727,0.5,10.8,29.8
0.3,21.4,1,1,28,58,6.1,0.345,2.4,34,0,0,0,1,5.7,17.2,1,0,5.8,28.1,12,0.7,1,0.785,5.6,12.6,28.9
0.315001934,24.5,1,0,29,75,6.2,0.362,2.7,35,0,0,0,1,7.3,17.9,1,0,5.4,27.1,11.8,0.7,1,0.753,7,13.8,30.2
0.313679348,15.5,1,0,30,18,3.7,0.243,1.5,28.4,0,0,0,1,5.4,13.9,1,0,3.3,18,9.3,0.4,0.7,0.776,6.2,12,28.4
0.074354971,5.5,0,0,28,0,2.4,0,0.7,8.4,0,0,1,0,1.7,3.8,0,0,0.3,5.3,24.2,0.2,1,0.81,0,6,25.3
0.070640711,6,0,0,29,1,2.5,0,1.3,8.6,0,0,1,0,2.5,3.8,0,0,0.6,11.2,23.5,0.3,1.5,0.794,0,15.9,29.4
0.068715704,7.3,0,0,30,12,3.1,0.4,1.6,11.7,0,0,1,0,2.3,4.5,0,0,0.9,12.8,20.6,0.3,1.1,0.748,0.2,15.7,23.3
0.00992419,2.5,0,0,32,0,0.2,0.4,0.2,4.9,0,0,0,0,0.1,2.4,1,1,0.6,17.6,2.7,0,0.4,1,1.4,7.6,22.7
0.012414459,2.5,0,0,33,0,0.4,0.275,0.3,5.8,0,0,0,0,0.1,2.9,1,1,0.6,15,3.4,0.2,1.7,0.5,2,13.3,26.1
0.019873714,7,0,0,20,4,3.5,0.308,1.6,17.8,1,0,0,1,1.1,7,1,0,0.8,7.5,16.1,0.4,1.1,0.727,0.8,10.4,20.7
0.015441191,6.8,0,0,21,13,3.5,0.333,1.5,15.6,1,0,0,1,0.9,5.9,1,0,0.5,5.7,16,0.3,0.8,0.661,1.5,8.4,19.1
0.015301989,13.2,0,0,22,4,4.6,0.359,1.8,22.5,1,0,0,1,2.1,11.1,1,0,1.7,13.2,16.2,0.7,1.5,0.769,3.1,10.5,26
0.137438153,10.1,0,0,24,5,3.9,0.358,1.7,21.1,0,0,0,1,1.4,8.9,1,0,1.5,11.1,12.9,0.5,1.1,0.763,2.8,10.4,21.4
0.095572987,11.8,0,0,25,53,2.5,0.392,2.2,27.9,1,0,0,0,1.5,9.9,0,0,3.3,18.3,5.8,0.9,1.7,0.84,4.2,13.2,19.6
0.088348762,14.1,0,0,26,17,2.9,0.36,2,27.8,1,0,0,0,2.3,12.3,0,0,3.8,19.3,6.4,1,1.7,0.827,5.3,11.1,22.3
0.07815087,15.1,0,0,27,28,3,0.372,2.2,29,1,0,0,0,1.9,12.6,0,0,3.4,18,6.6,1,1.8,0.741,7.2,11.1,22.6
0.051978118,9,0,0,25,28,2.1,0.355,1.3,23.8,0,0,0,0,1.4,7.4,0,0,0.9,5.8,6.4,0.4,0.9,0.821,3.3,11.1,17.2
0.048935857,11.2,0,0,26,39,2.8,0.382,1.5,26.8,0,0,0,0,1.7,9.5,0,0,1.3,7.3,6.8,0.4,0.7,0.833,4.3,12.5,19.4
0.039627513,13.7,0,0,27,54,3,0.367,1.8,25.7,0,0,0,0,3,10.4,0,0,1.4,8.7,7.2,0.4,0.8,0.893,4.8,12.1,22.4
0.105961067,14.3,0,0,28,80,3,0.402,1.6,30.8,0,0,0,0,2.6,10.7,0,0,1.5,7.1,6.2,0.7,1.1,0.868,4.8,10.1,19
0.103073555,18,0,0,29,81,3.7,0.425,1.7,31.8,0,0,0,0,3.8,13,0,0,2,9.5,7.2,0.9,1.3,0.807,4.8,10.2,22.4
0.15576324,20.2,0,0,30,63,3.5,0.414,1.7,33.1,0,0,0,0,4.4,14.8,0,0,2.1,10,6.8,0.5,0.8,0.903,7.3,13.1,25.5
0.000465017,5.7,0,0,20,0,2,0.444,1.6,12.4,0,0,0,1,1.4,4,0,0,0.9,9.8,12.2,0.3,1.1,0.8,1.3,23.6,21.2
0.118924919,8.7,1,0,32,15,3.3,0.32,1.8,24.5,0,0,0,1,1.1,7.8,0,0,2.9,17.9,10,0.4,0.9,0.774,2.1,15.8,18.3
0.1,6.4,1,0,33,4,2.3,0.362,1.3,18.2,0,0,0,1,1,5,0,0,2.3,18.4,9.6,0.3,1,0.737,0.9,18.9,17
0.074354971,4.6,1,0,34,33,1.5,0.247,1.1,17.6,0,0,0,1,0.5,4.5,0,0,2.3,20.3,7.1,0.2,0.7,0.743,1.1,20.3,15.6
0.008230806,3.9,0,0,29,0,1.1,0.41,0.9,9.5,1,0,0,0,0.8,2.9,1,1,1.6,22.5,6.4,0.3,1.7,0.857,1.1,13.9,17.1
0.013246262,6.9,0,0,30,1,1.7,0.363,1.9,19.3,0,0,0,0,1.9,5.1,1,1,2.5,17.8,5.6,0.9,2.2,0.926,1.4,15.3,15.5
0.071438674,15.3,0,0,21,59,2.9,0.409,2.2,33.4,1,0,0,0,2.6,13.5,1,0,3.1,15,6.4,1.2,1.8,0.783,4.1,11.7,22.5
0.081352486,17.4,0,0,22,35,2.7,0.387,2.1,31.1,1,0,0,0,3.2,14.5,1,0,2.9,15.6,6.2,1,1.5,0.767,4.9,11.3,25.3
0.234927185,23.1,1,1,23,77,2.4,0.404,2.2,34.9,0,0,0,0,4.4,17.2,1,0,3.5,16.2,5,1.1,1.5,0.825,7.2,9.6,26.5
0.248240966,30.5,1,1,26,57,3.3,0.353,2.2,36,0,0,0,0,8,22.9,1,0,6.1,29.5,6.4,1.2,1.6,0.842,8.4,11.4,34.4
0.079283279,7.3,0,0,27,7,2.6,0,1.4,19.3,0,0,0,1,1.5,4.8,1,0,0.5,4.4,12.1,0.7,1.7,0.696,0,7.6,13.6
0.078571429,6.9,0,0,28,2,2.4,0,1.8,17.7,0,0,0,1,2,4.3,1,0,0.5,4.7,11.6,0.4,1.2,0.542,0,13.8,15.4
0.06054619,6.8,0,0,29,5,1.7,0,1.5,16,0,0,0,1,1.3,4.8,1,0,0.5,6,10,0.4,1.3,0.657,0,6.2,16.3
0.052271704,5,0,0,30,1,2.2,0,1.1,13.6,0,0,0,1,1.2,3.6,1,0,0.5,5.6,14.4,0.5,1.7,0.636,0,6.4,14.7
4.65e-05,1.4,0,0,23,0,0.1,0.333,0.4,3.6,0,0,0,0,0.7,1.4,1,1,0.9,32.1,2.8,0,0,0.818,0.4,9.7,23.1
0.00478961,6.1,0,0,24,1,1.8,0.299,1.3,12.6,0,0,0,0,0.9,5.6,1,1,1.5,18,9,0.4,1.3,0.933,2.6,12.5,22.4
0.056514936,18.3,0,0,21,52,4.3,0.33,2.9,33.8,1,0,0,0,5.6,14,1,0,3,12.9,7.8,0.5,0.7,0.675,1.8,13.1,23.2
0.066570323,23.8,0,0,22,62,5.3,0.391,2.9,33.9,1,0,0,1,5.9,17.7,1,0,4.2,19.3,9.6,1,1.3,0.851,6.2,13.1,28.1
0.1192071,6.9,0,0,26,7,1.7,0.329,1.2,18.1,0,0,0,0,1.6,6.3,1,1,3.5,29.2,6.1,0.6,1.7,0.731,3.2,14.4,20
0.051382663,7.1,0,0,27,13,2.1,0.313,1.4,22.2,0,0,0,0,1.9,6.6,1,1,4.9,30.4,5.9,0.9,1.9,0.75,3.1,17.5,17.6
0.00299889,5.2,0,0,28,0,1.9,0.273,0.8,14.6,0,0,0,0,0.7,5.1,1,1,3.1,31.1,8.9,0.4,1.5,1,2.4,19.1,20.8
0.056353239,17,0,0,23,61,3.4,0.389,1.8,32.3,1,0,0,0,3.5,14.1,1,1,5.2,27.4,6.8,1.4,2.3,0.874,5.1,16.1,25.9
0.171428571,19.6,1,0,24,50,3.2,0.342,2.4,36,0,0,0,0,3.5,17.2,1,0,5.1,24.4,5.9,1.2,1.6,0.852,6.8,15.4,26.2
0.133905336,11,1,0,25,5,1.7,0.324,1.6,21.1,0,0,0,0,2.9,9.7,1,0,2.4,17.8,5.6,0.5,1.1,0.857,2.6,12.9,25
0.143628091,6.8,0,0,27,26,1.3,0.318,1.6,18.9,0,0,0,0,0.9,6.7,1,1,1.8,14.4,4.4,0.5,1.4,0.794,3.3,9.8,18.1
0.018156629,4.2,0,0,30,25,2.2,0.414,0.8,14.7,0,0,0,0,0.4,3.6,1,0,0.8,7,9.2,0.3,0.9,0.643,2.2,10.8,12.5
0.037177485,4.2,0,0,31,33,1.8,0.386,0.9,21.9,0,0,0,0,0.4,4,1,0,1,5.8,5.6,0.5,1.1,0.722,2.4,12.6,9.6
0.043320384,6.7,0,0,29,10,1.3,0.321,1,18.5,0,0,0,0,1,6.3,1,1,2.3,20.3,4.5,0.5,1.3,0.892,2.7,10.5,18.6
0.040784857,4,0,0,30,0,0.7,0.357,0.7,9.2,0,0,0,0,0.9,3.2,1,1,1.1,18.6,4.8,0.2,1.1,0.894,0.8,11,19.8
0.011163453,3.5,0,0,31,2,0.8,0.386,0.4,10.1,0,0,0,0,1,3,1,1,1.3,18.7,5.2,0.2,1.1,0.846,1.1,15.7,17.9
0.000441257,4.4,0,0,23,4,2.4,0,1.7,24.1,0,0,0,0,0.6,5.6,1,1,3,18.6,8.4,1.3,2.7,0.75,0.7,18.1,13.2
0.003484061,3.1,0,0,24,0,0.9,0.1,0.8,10.3,0,0,0,0,0.8,3,1,1,1.1,15,7,0.6,2.9,0.688,0.5,10.7,16.3
0.000132764,2.8,0,0,25,0,1.5,0.364,1.6,13.2,0,0,0,0,0.6,2.4,1,1,1.2,13.1,8.4,1,3.8,0.8,0.6,24,11.7
0.013433441,2.4,0,0,23,0,1.2,0,0.7,5.4,0,0,0,1,0.3,2.3,1,0,0.1,3.4,17.9,0.5,4.5,0.6,0.1,10.2,22.3
0.249251772,17.2,1,0,26,44,4.5,0.1,2.9,29.2,0,0,1,0,3.8,13.7,1,0,0.7,4.5,14.3,0.6,1.1,0.814,0.1,8.6,26.3
0.224824735,20.5,1,0,28,75,3.8,0.346,2.6,29.6,0,0,1,0,4.9,15.6,1,0,2.3,14.8,9.6,0.5,0.8,0.81,5.2,12.1,29.2
0.228495958,13,1,0,29,72,3,0.345,2.6,23.4,0,0,1,0,2.1,10.7,1,0,1.7,11.6,9,0.4,0.8,0.703,4.4,10.2,23.5
0.033199501,12.5,0,0,30,81,4.5,0.365,2.3,28.7,0,0,1,0,1.6,9.7,1,0,1.2,5.7,8.7,0.6,1,0.842,6.3,8.9,16.7
0.110802859,12,0,0,31,67,3.7,0.314,2.4,26.7,0,0,1,0,2.2,9.9,1,0,1.5,7.4,8.5,0.7,1.2,0.836,4.8,8.7,18.3
0.008230806,4.3,0,0,22,56,1.9,0.258,2.4,19.6,0,0,0,0,0.8,4.2,1,0,1.2,8.8,7,0.5,1.4,0.75,1.3,11.9,11.5
0.012981968,8.9,0,0,23,43,3.7,0.344,2.8,28.2,0,0,0,0,2.1,7.7,1,1,4,20.4,9.5,1.1,1.9,0.739,1.7,16.7,16
0.023124713,1.3,0,0,19,0,0.1,0.667,0.4,2.9,1,0,0,0,0,1.5,0,0,0,0,5,0,0,0,0.4,25,31.5
0.021771429,0.5,0,0,20,1,0.2,0.143,0.3,7.2,1,0,0,0,0,2,0,0,0.2,3.2,2.7,0.3,2.4,0,1.2,25,16.9
0.016885377,1.6,0,0,21,0,0.6,0.333,0.4,4.4,1,0,0,0,0,1.8,0,0,0.4,15.1,14.1,0.2,2.5,0,0.7,11.1,20.1
0.024736611,2.2,0,0,22,0,1.3,0.176,0.7,8.9,0,0,0,0,0.5,2.6,0,0,0.3,5,11.7,0.3,1.4,0.833,1.4,10.6,15.8
0.006924197,8.3,0,0,23,19,3.4,0.369,2.4,23.5,0,0,0,1,1.5,6.6,0,0,1.5,9.4,11.1,0.4,0.9,0.84,3.8,13.3,15.9
0.016907651,3,0,0,24,0,1.2,0.182,1,8.1,0,0,1,0,0.3,3,0,0,0.4,6.8,12.9,0.5,2.9,0.889,1.1,12.3,18
0.012827561,4.3,0,0,21,13,2.3,0.135,1.9,12.7,1,0,1,0,0.9,3.6,0,0,0.9,9.9,15,0.3,1.2,0.569,0.7,15.9,15.3
0.000923171,1,0,0,23,0,0,0,0.3,4.9,0,0,0,0,0,1.3,1,1,0.4,10.8,0,0.4,3.7,0,0.4,33.3,16.5
0.005772824,2.6,0,0,23,0,0.6,0.321,0.6,7.9,0,0,0,0,0.2,2.8,1,0,0.6,11.7,4.6,0,0.2,0.833,1.5,9.8,17.9
0.030676653,11.8,1,0,25,81,2.7,0.426,1.9,28,0,0,0,0,1,9.6,1,0,2.1,10.6,5.7,0.5,1,0.885,5,8.8,17.4
0.026342313,11.2,1,0,26,62,1.8,0.388,1.8,25.1,0,0,0,0,1.4,9.2,1,0,1.7,9.5,4.3,0.5,1,0.833,6,8.4,18.5
0.037360186,10.6,0,0,24,55,2.9,0.391,1.4,23,1,0,0,0,0.9,9.4,0,0,1.5,10.3,7.8,0.5,1,0.842,4.6,11.2,21.3
0.037091217,13.5,0,0,25,12,3.2,0.431,1.9,25.3,1,0,0,0,1,11.7,0,0,1.9,12.8,8.6,1.1,2.1,0.877,5.1,11.3,24.3
0.037634216,20.7,0,0,26,82,3.7,0.427,2.5,31.9,1,0,0,0,2.4,16.6,0,0,2.5,11.9,8.1,0.7,1,0.886,7.9,9.2,25.1
0.066677238,13.5,0,0,27,40,2.8,0.345,1.9,26.3,0,0,0,0,2.3,11.8,1,0,1.1,7.1,6.4,0.9,1.7,0.807,6.4,7.5,23.9
0.062774643,11.8,0,0,28,24,2.3,0.367,2.2,22.9,0,0,0,0,1.9,9.9,1,0,1,7,6.5,0.8,1.8,0.75,6,9.2,22.8
0.048686041,10.7,0,0,29,29,2.6,0.413,2,23.4,0,0,0,0,1.2,8.5,1,0,0.6,4.1,7.2,0.6,1.3,0.903,5.4,5.5,18.4
0.081804406,6.4,0,0,31,1,1.5,0.33,1.5,16.2,0,0,0,0,1.1,5.9,1,0,0.7,6,6.1,0.5,1.5,0.828,3.8,8.2,18.6
0.079990453,6.4,0,0,32,0,0.8,0.314,1.4,16.1,0,0,0,0,2,5.9,1,0,1.2,10,4.1,1,2.9,0.75,3.5,5.6,18.6
0.033405534,10,0,0,30,21,2.5,0.4,1.9,24.9,0,0,0,0,2.9,7.3,1,1,3.6,23.3,6.3,1,2.1,0.826,3.1,16.9,18.8
0.071428571,4.3,0,0,31,2,1.7,0.292,1.5,19.9,0,0,0,0,1.2,4.2,1,1,2.7,18.1,5.6,0.6,1.4,0.872,1.5,14,12.1
0.053110693,4.5,0,0,32,9,1.2,0.305,1.4,16.3,0,0,0,0,1.1,4,1,1,1.8,16.1,4.8,0.7,2.1,0.864,1.7,14.5,14.1
0.017597082,2,0,0,24,0,0.3,0.368,0.3,4.8,1,0,0,0,0.1,1.8,1,0,0.4,12,3.9,0.1,1.5,1,0.9,20.5,21.8
0.016566857,3,0,0,25,0,0.5,0.391,0.7,7.3,1,0,0,0,0.5,2.9,1,0,0.4,9.4,3.9,0.4,3,0.75,1,2.7,19.8
0.012849389,1,0,0,26,0,0.4,0.2,0.4,4.9,1,0,0,0,0.1,1.4,1,0,0.5,15.5,6.1,0.1,0.9,1,0.7,15.8,15.4
0.000132764,5.5,0,0,27,17,1.2,0.282,1.7,18.6,0,0,0,0,0.4,5.2,1,0,1.1,8.5,4.4,0.8,2.1,0.813,2.1,8.9,13.7
0.008230804,6.2,0,0,24,1,1.6,0.541,1.8,17.6,0,0,0,0,1.2,4.7,1,0,1.3,11.1,6.5,0.7,1.9,0.81,2.1,13.9,15
0.014793376,2.3,0,0,20,3,1.4,0.125,1.4,7,1,0,0,1,0.7,2.2,1,0,0.5,10.8,15.6,0.2,1.3,0.667,0.3,20.9,20
0.017080761,2,0,0,21,0,2.2,0.143,1.3,8.5,0,0,0,1,0.4,2.5,1,0,0.5,8,19.1,0.3,1.6,0.667,0.3,24,17.7
0.018628917,2.4,0,0,22,1,2.7,0,2.3,10.7,0,0,1,0,0.6,1.7,1,0,1.1,13.9,18.3,0.1,0.5,0.529,0.1,40.4,13.5
0.038901594,10.5,0,0,20,34,3.1,0.332,2.3,26.7,1,0,0,0,2.2,9.6,1,0,1.5,8,7.5,1.1,1.9,0.802,4.3,13.6,18.9
0.012072271,1.9,0,0,25,2,1.3,0.2,1.1,5.7,0,0,1,0,0.4,2.2,0,0,0.3,8.7,14.3,0.1,1,0.875,0.3,8.4,20.3
0.03695657,8.8,0,0,23,9,2.4,0.39,1.5,22,1,0,0,1,1,7.1,1,0,1.2,7.7,8.3,0.6,1.4,0.807,4.8,6.9,15.7
0.022439055,5.2,0,0,22,0,1.5,0.314,1.7,14.9,0,0,0,0,0.3,6.2,1,1,1.8,17.7,5.7,0.5,1.5,0.625,2.8,12.9,20.9
0.022236081,8.8,0,0,23,14,2,0.385,1.8,23.3,1,0,0,0,0.6,8.6,1,1,4.5,29.9,6.4,1,2.2,0.75,3.6,14,19.3
0.03203423,6.3,0,0,24,13,1.5,0.298,1.6,17.8,0,0,0,0,1,5.6,1,1,2.7,21.8,5.5,0.7,1.9,0.805,2.1,15.7,17.6
0.001999578,5,0,0,23,0,1.4,0.412,1.4,13.6,0,0,0,0,0.5,4.1,1,0,0.7,6.8,6.4,0.3,1.1,0.889,2.7,5.7,14.1
0.016715586,13.7,0,0,24,25,2.9,0.312,1.9,26.6,1,0,0,0,3.1,12.1,1,0,3.9,23.2,7.5,1.1,1.9,0.691,3.9,11.4,24
0.024058255,18.7,0,0,25,31,3.1,0.364,1.8,29.6,1,0,0,0,4.4,16.3,1,0,4.4,25,7.4,1.2,1.9,0.711,4.9,12.6,29.5
0.103068263,7.2,0,0,31,15,2.4,0,1.9,17,0,0,0,1,2.1,5.3,1,0,0.4,3.6,12.8,0.2,0.6,0.82,0,11,18.1
0.092857143,9.8,0,0,32,12,2.7,0.462,1.9,15.8,0,0,0,1,2.5,6.9,1,0,0.9,11.1,14,0.3,1,0.736,0.4,7.1,24
0.326785714,21.8,1,1,31,72,6.4,0.339,2.5,35.1,0,0,0,0,5.6,18.2,1,0,4.2,21.9,12,0.9,1.3,0.829,4.3,10.6,29.7
0.264839696,16.2,1,1,33,78,4.9,0.357,2.5,32.1,0,0,0,1,2.5,15,1,0,1.3,6.5,10,0.6,0.9,0.767,6.1,7.3,23.2
0.019782197,15.4,0,0,35,58,5.1,0.385,2.9,32.8,0,0,0,1,2.8,13.5,1,0,1.5,6.4,10.1,0.8,1.2,0.845,3.9,10.5,21.2
0.021416957,3.7,0,0,35,1,1,0.167,1.1,10.4,0,0,0,0,0.7,3.5,1,0,0.6,8.3,6.8,0.5,2.5,0.833,1.1,4.5,16.2
0.011251842,3.3,0,0,21,0,1.1,0.316,0.9,9.5,1,0,0,0,0.5,3.5,1,0,0.6,9.3,7.2,0.3,1.7,0.684,2.1,9.9,18.4
0.018166733,1.6,0,0,30,0,0.9,0.182,0.9,8.6,0,0,0,0,0,2.3,1,0,0.5,8,5.5,0.1,0.8,0,1.4,8.6,13
0.026670471,3.9,0,0,22,12,1.7,0.368,1.3,11,0,0,0,0,0.8,3,0,0,0.7,8.7,10,0.4,1.6,0.565,1.4,13.4,15.7
0.027240868,13,0,0,23,75,4.1,0.348,2.6,32.2,0,0,0,0,2.4,11.1,0,0,2.6,12.1,8.1,0.8,1.2,0.779,4.9,11,18.6
0.026636824,11,0,0,24,65,3,0.383,2.5,29.4,0,0,0,0,1.4,9.4,0,0,2.4,11.6,6.7,0.8,1.4,0.67,4.9,12.3,16.6
0.019549814,5.2,0,0,22,14,3.5,0.28,1.3,20.3,1,0,0,0,0.9,4.8,1,0,0.8,5.3,11.2,0.5,1.2,0.605,1.1,10,12.2
0.021369984,7.8,0,0,23,10,3.2,0.316,1.7,18.8,1,0,0,0,2.8,6.3,1,0,0.9,7.4,11.3,1,2.5,0.59,1.4,11.4,19.1
0.23000285,2.8,0,1,31,0,1.2,0.286,0.6,10.8,0,0,0,1,0,3.6,1,0,0.6,7.5,7,0.8,3.5,0,2.8,14.3,16.1
0.129635709,7.3,0,0,31,51,3.5,0.393,2.5,24.9,0,0,0,1,0.5,6.5,1,0,1.3,7.4,8.9,0.6,1.3,0.886,4.6,13.4,14.1
0.111536843,6.1,0,0,32,32,2.8,0.387,1.8,17.1,0,0,1,0,0.5,5,1,0,1,8.7,10.9,0.4,1.2,0.857,3.4,10.6,15.1
0.082926728,9.1,0,0,33,15,3.4,0.409,1.9,18.9,0,0,1,0,1,7,1,0,0.6,4.9,11.4,0.4,1.2,0.851,4.5,8.8,19.3
0.000465017,2,0,0,22,0,0.2,0.333,0.3,4,0,0,0,0,0.5,1.9,1,0,0.2,7.3,5.4,0.2,2.3,1,0.9,12.4,25.1
0.020880187,6.3,0,0,30,1,1.9,0.376,1,10.6,0,0,0,1,0.5,5.7,1,0,0.3,4.7,12.1,0.2,1.1,0.571,3.5,6.9,26.7
0.021416957,5.1,0,0,31,4,2.1,0.273,1.1,10.7,0,0,0,1,0.4,5.3,1,0,0.4,6.2,12.5,0.3,1.4,0.917,2.8,8.4,25.3
0.079283279,6.8,1,0,26,4,2.5,0.364,1.1,19.2,0,0,0,0,1.2,5.8,1,0,1,8,8.8,0.7,1.7,0.827,2.1,10.3,16.3
0.071428571,4.1,0,0,27,2,1.6,0.279,0.9,14.1,0,0,0,0,0.8,3.6,1,0,1,10.2,8.8,0.5,1.7,0.696,1.3,14.3,14.5
0.003158079,5.3,0,0,23,0,1,0.34,1.5,11.5,0,0,0,0,1.7,3.8,1,1,1.3,16.8,5.8,0.3,1.5,0.953,1.8,14,19.7
0.009728887,5.5,0,0,25,2,0.9,0.4,1.9,15.2,0,0,0,0,1.3,4.4,1,1,2,17.5,4.1,0.5,1.6,0.694,2.3,15,16.4
0.000838895,1.7,0,0,26,0,0.7,0,1,13.3,0,0,0,0,2,1.3,1,1,1.7,15.7,2.7,0.7,2.4,0.833,0.7,0,7.1
0.005772824,5.1,0,0,20,0,2.9,0,1,11.7,1,0,0,1,1.2,4.5,0,0,0.2,3.2,19.4,0.2,1,0.714,0,7.6,20.5
0.013246254,4.9,0,0,21,0,3.2,0,1.6,11.2,1,0,0,1,1.3,3.4,0,0,0.4,4.7,19.7,0.2,0.9,0.758,0,12,17.4
0.015382573,4.7,0,0,23,2,2.1,0.333,1.2,10.2,0,0,1,0,0.8,3,0,0,0.5,6.9,15.2,0.2,1.1,0.872,0.1,16.7,17
